0.2 0.14758296301652288 0.09961360891472645 0.0698488159186809 0.17314789029697925 0.10109006127777112 0.15377516608173797 0.0569243779218146 0.1930011619386386 0.10046179088232028 0.11997370173484122
0.4 0.10072156182716367 0.10452414727333312 0.2957907254541284 0.05956145297138289 0.0587261078783006 0.21076556190838022 0.18965699181762258 0.04115862978858123 0.2660617881626608 0.21764534196224947
0.6 0.16714347205691937 0.2225570665358704 0.09720962075765244 0.24866517049687437 0.22573356561401764 0.17090660166898672 0.09593797812902145 0.270158904563875 0.042136923299746214 0.3011824380670602
0.8 0.0366374712278139 0.16864516381201058 0.15645103754895734 0.15021384734192275 0.11579347391913015 0.1337271150346361 0.3679564996588164 0.17284237347038436 0.14179929529122565 0.3495074846483803
1.0 0.0597092285371651 0.2560973613069056 0.4472771399340542 0.18784689103511545 0.24586003107594315 0.21182568666476842 0.14794354219314151 0.329957291056119 0.10819740117292652 0.16349143223820714
1.2 0.29321035762060865 0.46140240736141624 0.13935790181451205 0.1364694406000353 0.42293560629080146 0.15809399447234274 0.30991439735167814 0.2884193424808785 0.17145564525927062 0.16417140345890427
1.4 0.1822625737203183 0.300210069098653 0.1664060702093477 0.259006281106859 0.1995546236953594 0.056791087100173804 0.08763350314382375 0.18072443110977007 0.3412318984384798 0.27241366384012705
1.6 0.23755615100628463 0.22051360679314214 0.274836623326929 0.3261103846636785 0.18206000554380616 0.4018289887778578 0.3340555130399862 0.08478630512752863 0.32570514844113463 0.1540416511932732
1.8 0.06229079873444263 0.14236647111744044 0.2886138037047027 0.32330525968874574 0.19741973952904468 0.0948515988685728 0.14036093133314606 0.279000150724957 0.49591703079817906 0.41841297922235576
2.0 0.1597824864936216 0.10493817311153748 0.38123417762498657 0.23122468155616493 0.2696922138502548 0.6694784917319078 0.20201310121794144 0.47680042018341684 0.3814668985892549 0.369621143238444
2.2 0.13506091433757123 0.04533880642739823 0.10623805037257929 0.40689382827423926 0.24345156273373597 0.17101356527686778 0.20034783434567327 0.5083155275715155 0.1866763610225518 0.30431179312939827
2.4 0.3955380285600099 0.29767143721615313 0.3366586339762803 0.24021363778120575 0.10892459741831594 0.2850199421660634 0.25449670790542606 0.41181238626816025 0.5645785164400335 0.47620725247141527
2.6 0.20022154614770996 0.11633316874918578 0.13544756471750438 0.21869494184916918 0.3008899281874724 0.6429804911971061 0.5513900468698677 0.09283234446203525 0.6377614579133143 0.03337212022128794
2.8 0.1755717344585686 0.42179810956618824 0.3474070050579894 0.22867428431648035 0.3164290316159688 0.32229232157985765 0.36659315556295224 0.34098770382333865 0.34513335240680143 0.28171028156901695
3.0 0.21084711651555935 0.3045700026777889 0.5041652057442434 0.049184967859869755 0.2332654282343268 0.5162290110713268 0.4055163566711761 0.31293824728253167 0.28530333250604656 0.3242989166409705
3.2 0.42956463549818963 0.2955146976278269 0.4799111289742888 0.20549443080332272 0.23098819053976294 0.17717960649201273 0.25962225511277687 0.18345185500993036 0.4104043968127752 0.03504633936381364
3.4 0.3723580459294553 0.6064151483750121 0.48429585271466746 0.22861029461021548 0.2687729233455798 0.27873924573533426 0.4522378265303028 0.32194413778835473 0.5026016226380601 0.2747144874428792
3.6 0.6054023409822663 0.078281383793399 0.2183295546508382 0.3309642422450321 0.3049353585471938 0.23508586183293584 0.21195214383447447 0.20666021808645205 0.1804870884954746 0.26936437888388687
3.8 0.3321887205634453 0.3876717396421836 0.5729906491945874 0.6094182414660839 0.5244934494974663 0.48236873558789284 0.21654962631170677 0.4674726313158631 0.5903699147614391 0.5184636752108076
4.0 0.4586011056538442 0.433394401888638 0.6327911943068398 0.6135569724558645 0.2864181631482044 0.3531726665156332 0.3530492460210888 0.3716920348016186 0.1703922622111849 0.6005537452440327
4.2 0.07483681546550894 0.20194412815019547 0.6577182909866247 0.601558828360321 0.23507256159105241 0.24235350728547408 0.5311255709312079 0.6214504201981539 0.07257982151950756 0.1220206257615835
4.4 0.09426710310850538 0.19961084730883744 0.23302677121939466 0.5805130826308362 0.013448367876992658 0.2835021001480311 0.5430645279477735 0.13205988662039003 0.2913268851419242 0.5548982717736418
4.6 0.2334824540345034 0.472440331638377 0.4163574863801666 0.18583484018246169 0.5364996787789112 0.6380426196478637 0.2071403135860209 0.2752596331736874 0.499018803158361 0.48194935578311787
4.8 0.46398983059431054 0.3190989845024788 0.4081589120589979 0.16935489482638386 0.26981966689157927 0.23381887934066556 0.28461196263496435 0.21041992608091423 0.42284121939772873 0.16117264609364418
5.0 0.29681987751121824 0.17676337615383683 0.4510416042672846 0.6140230467937496 0.6141176578145847 0.6809693856453659 0.33199701107242546 0.31258542170898973 0.38863303173867314 0.6175432973292875
